Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2023-01-03T14:31:00Z,JEF,34.28,145,Market,Filled,4970.6,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,HE,41.85,119,Market,Filled,4980.15,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,TMHC,30.35,164,Market,Filled,4977.4,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,PFSI,56.66,88,Market,Filled,4986.08,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,AFRM,9.67,515,Market,Filled,4980.05,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,KBH,31.85,156,Market,Filled,4968.6,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,BFH,37.66,132,Market,Filled,4971.12,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,TPH,18.59,268,Market,Filled,4982.12,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,CCS,50.01,99,Market,Filled,4950.99,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,TWO,15.77,316,Market,Filled,4983.32,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,PRAA,33.78,147,Market,Filled,4965.66,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,MHO,46.18,107,Market,Filled,4941.26,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,ENVA,38.37,129,Market,Filled,4949.73,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,FBRT,12.9,386,Market,Filled,4979.4,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,BRSP,6.23,800,Market,Filled,4984,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,OPEN,1.16,4297,Market,Filled,4984.52,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,ASTL,6.34,786,Market,Filled,4983.24,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,GIII,13.71,363,Market,Filled,4976.73,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,VHI,22,226,Market,Filled,4972,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,CVNA,4.74,1051,Market,Filled,4981.74,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-02-01T05:00:00Z,AFRM,15.97,-515,Market On Open,Filled,-8224.55,Liquidated 
2023-02-01T05:00:00Z,ASTL,8.32,-786,Market On Open,Filled,-6539.52,Liquidated 
2023-02-01T05:00:00Z,PRAA,40.16,-147,Market On Open,Filled,-5903.52,Liquidated 
2023-02-01T05:00:00Z,JEF,38.78,13,Market On Open,Filled,504.14, 
2023-02-01T05:00:00Z,HE,42.16,33,Market On Open,Filled,1391.28, 
2023-02-01T05:00:00Z,TMHC,35.89,16,Market On Open,Filled,574.24, 
2023-02-01T05:00:00Z,PFSI,66.97,7,Market On Open,Filled,468.79, 
2023-02-01T05:00:00Z,KBH,38.24,11,Market On Open,Filled,420.64, 
2023-02-01T05:00:00Z,TPH,22.04,24,Market On Open,Filled,528.96, 
2023-02-01T05:00:00Z,BFH,36.29,25,Market On Open,Filled,907.25, 
2023-02-01T05:00:00Z,CCS,61.18,6,Market On Open,Filled,367.08, 
2023-02-01T05:00:00Z,VIRT,19.3,334,Market On Open,Filled,6446.2, 
2023-02-01T05:00:00Z,TWO,18,43,Market On Open,Filled,774, 
2023-02-01T05:00:00Z,ENVA,45.24,12,Market On Open,Filled,542.88, 
2023-02-01T05:00:00Z,OPEN,2.19,-1349,Market On Open,Filled,-2954.31, 
2023-02-01T05:00:00Z,FBRT,14.5,59,Market On Open,Filled,855.5, 
2023-02-01T05:00:00Z,CVNA,10.07,-416,Market On Open,Filled,-4189.12, 
2023-02-01T05:00:00Z,BRSP,7.59,47,Market On Open,Filled,356.73, 
2023-02-01T05:00:00Z,GIII,16.85,18,Market On Open,Filled,303.3, 
2023-02-01T05:00:00Z,VHI,26.17,23,Market On Open,Filled,601.91, 
2023-02-01T05:00:00Z,PROK,10.29,619,Market On Open,Filled,6369.51, 
2023-02-01T05:00:00Z,CRMT,86.03,74,Market On Open,Filled,6366.22, 
2023-03-01T05:00:00Z,HE,40.24,-152,Market On Open,Filled,-6116.48,Liquidated 
2023-03-01T05:00:00Z,VIRT,18.36,-334,Market On Open,Filled,-6132.24,Liquidated 
2023-03-01T05:00:00Z,AVT,44.66,139,Market On Open,Filled,6207.74, 
2023-03-01T05:00:00Z,AFRM,13.4,456,Market On Open,Filled,6110.4, 
2023-03-01T05:00:00Z,PFSI,60.36,7,Market On Open,Filled,422.52, 
2023-03-01T05:00:00Z,KBH,35.15,9,Market On Open,Filled,316.35, 
2023-03-01T05:00:00Z,TPH,23.7,-32,Market On Open,Filled,-758.4, 
2023-03-01T05:00:00Z,TWO,16.53,16,Market On Open,Filled,264.48, 
2023-03-01T05:00:00Z,ENVA,48.55,-14,Market On Open,Filled,-679.7, 
2023-03-01T05:00:00Z,OPEN,1.43,1370,Market On Open,Filled,1959.1, 
2023-03-01T05:00:00Z,PROK,11.77,-88,Market On Open,Filled,-1035.76, 
2023-03-01T05:00:00Z,VHI,23.86,13,Market On Open,Filled,310.18, 
2023-04-01T04:00:00Z,TMHC,38.11,-180,Market On Open,Filled,-6859.8,Liquidated 
2023-04-01T04:00:00Z,PROK,11.21,-531,Market On Open,Filled,-5952.51,Liquidated 
2023-04-01T04:00:00Z,JEF,31.59,23,Market On Open,Filled,726.57, 
2023-04-01T04:00:00Z,AVT,45.12,-8,Market On Open,Filled,-360.96, 
2023-04-01T04:00:00Z,AFRM,11.2,72,Market On Open,Filled,806.4, 
2023-04-01T04:00:00Z,KBH,39.99,-28,Market On Open,Filled,-1119.72, 
2023-04-01T04:00:00Z,TPH,25.24,-25,Market On Open,Filled,-631, 
2023-04-01T04:00:00Z,CCS,63.55,-12,Market On Open,Filled,-762.6, 
2023-04-01T04:00:00Z,MHO,62.83,-13,Market On Open,Filled,-816.79, 
2023-04-01T04:00:00Z,BFH,30.4,39,Market On Open,Filled,1185.6, 
2023-04-01T04:00:00Z,TWO,14.03,30,Market On Open,Filled,420.9, 
2023-04-01T04:00:00Z,ENVA,44.28,7,Market On Open,Filled,309.96, 
2023-04-01T04:00:00Z,OPEN,1.73,-932,Market On Open,Filled,-1612.36, 
2023-04-01T04:00:00Z,CVNA,9.64,-27,Market On Open,Filled,-260.28, 
2023-04-01T04:00:00Z,FBRT,11.94,54,Market On Open,Filled,644.76, 
2023-04-01T04:00:00Z,CBL,25.66,232,Market On Open,Filled,5953.12, 
2023-04-01T04:00:00Z,BRSP,5.9,163,Market On Open,Filled,961.7, 
2023-04-01T04:00:00Z,BZH,15.79,375,Market On Open,Filled,5921.25, 
2023-04-01T04:00:00Z,VHI,17.66,80,Market On Open,Filled,1412.8, 
2023-05-01T08:01:00Z,CCS,65.78,-93,Market On Open,Filled,-6117.54,Liquidated 
2023-05-01T08:01:00Z,KBH,43.95,-148,Market On Open,Filled,-6504.6,Liquidated 
2023-05-01T08:01:00Z,TPH,28.35,-235,Market On Open,Filled,-6662.25,Liquidated 
2023-05-01T08:01:00Z,AVT,40.89,11,Market On Open,Filled,449.79, 
2023-05-01T08:01:00Z,PFSI,60.51,-8,Market On Open,Filled,-484.08, 
2023-05-01T08:01:00Z,AFRM,9.89,68,Market On Open,Filled,672.52, 
2023-05-01T08:01:00Z,MHO,67.05,-8,Market On Open,Filled,-536.4, 
2023-05-01T08:01:00Z,BFH,26.51,17,Market On Open,Filled,450.67, 
2023-05-01T08:01:00Z,TWO,13.38,17,Market On Open,Filled,227.46, 
2023-05-01T08:01:00Z,FBRT,12.31,-34,Market On Open,Filled,-418.54, 
2023-05-01T08:01:00Z,COMM,4.9,1193,Market On Open,Filled,5845.7, 
2023-05-01T08:01:00Z,OPEN,1.46,876,Market On Open,Filled,1278.96, 
2023-05-01T08:01:00Z,CBL,22.97,22,Market On Open,Filled,505.34, 
2023-05-01T08:01:00Z,CVNA,6.77,239,Market On Open,Filled,1618.03, 
2023-05-01T08:01:00Z,BZH,19.53,-99,Market On Open,Filled,-1933.47, 
2023-05-01T08:01:00Z,HOV,73.08,79,Market On Open,Filled,5773.32, 
2023-05-01T08:01:00Z,VHI,15.2,36,Market On Open,Filled,547.2, 
2023-05-01T08:01:00Z,OPY,37.45,157,Market On Open,Filled,5879.65, 
2023-06-01T04:00:00Z,CVNA,13.8,-847,Market On Open,Filled,-11688.6,Liquidated 
2023-06-01T04:00:00Z,VHI,12.5,-378,Market On Open,Filled,-4725,Liquidated 
2023-06-01T04:00:00Z,CRMT,81.19,-74,Market On Open,Filled,-6008.06,Liquidated 
2023-06-01T04:00:00Z,AFRM,14.69,-596,Market On Open,Filled,-8755.24,Liquidated 
2023-06-01T04:00:00Z,CBL,22.98,-254,Market On Open,Filled,-5836.92,Liquidated 
2023-06-01T04:00:00Z,OPY,38.81,-157,Market On Open,Filled,-6093.17,Liquidated 
2023-06-01T04:00:00Z,JEF,30.27,29,Market On Open,Filled,877.83, 
2023-06-01T04:00:00Z,AVT,43.91,6,Market On Open,Filled,263.46, 
2023-06-01T04:00:00Z,HE,36.08,181,Market On Open,Filled,6530.48, 
2023-06-01T04:00:00Z,KBH,43.24,150,Market On Open,Filled,6486, 
2023-06-01T04:00:00Z,PFSI,60.99,12,Market On Open,Filled,731.88, 
2023-06-01T04:00:00Z,CCS,63.6,102,Market On Open,Filled,6487.2, 
2023-06-01T04:00:00Z,MHO,70.6,6,Market On Open,Filled,423.6, 
2023-06-01T04:00:00Z,OPEN,2.52,-1794,Market On Open,Filled,-4520.88, 
2023-06-01T04:00:00Z,ENVA,46.67,6,Market On Open,Filled,280.02, 
2023-06-01T04:00:00Z,BFH,28.47,18,Market On Open,Filled,512.46, 
2023-06-01T04:00:00Z,BBU,18.4,348,Market On Open,Filled,6403.2, 
2023-06-01T04:00:00Z,TWO,12.5,101,Market On Open,Filled,1262.5, 
2023-06-01T04:00:00Z,COMM,4.15,373,Market On Open,Filled,1547.95, 
2023-06-01T04:00:00Z,BRSP,5.92,90,Market On Open,Filled,532.8, 
2023-06-01T04:00:00Z,GIII,16.08,24,Market On Open,Filled,385.92, 
2023-06-01T04:00:00Z,PRAA,18.7,348,Market On Open,Filled,6507.6, 
2023-06-01T04:00:00Z,BZH,20.33,45,Market On Open,Filled,914.85, 
2023-06-01T04:00:00Z,CYH,3.27,1992,Market On Open,Filled,6513.84, 
2023-07-01T04:00:00Z,GIII,19.4,-405,Market On Open,Filled,-7857,Liquidated 
2023-07-01T04:00:00Z,MHO,87.07,-92,Market On Open,Filled,-8010.44,Liquidated 
2023-07-01T04:00:00Z,KBH,52,-150,Market On Open,Filled,-7800,Liquidated 
2023-07-01T04:00:00Z,CCS,76.55,-102,Market On Open,Filled,-7808.1,Liquidated 
2023-07-01T04:00:00Z,AVT,50.34,-148,Market On Open,Filled,-7450.32,Liquidated 
2023-07-01T04:00:00Z,COMM,5.71,-1566,Market On Open,Filled,-8941.86,Liquidated 
2023-07-01T04:00:00Z,JEF,33.29,18,Market On Open,Filled,599.22, 
2023-07-01T04:00:00Z,HE,36.19,33,Market On Open,Filled,1194.27, 
2023-07-01T04:00:00Z,PFSI,70,4,Market On Open,Filled,280, 
2023-07-01T04:00:00Z,OPEN,4.06,-535,Market On Open,Filled,-2172.1, 
2023-07-01T04:00:00Z,ENVA,52.88,6,Market On Open,Filled,317.28, 
2023-07-01T04:00:00Z,BFH,31.44,16,Market On Open,Filled,503.04, 
2023-07-01T04:00:00Z,TWO,13.37,36,Market On Open,Filled,481.32, 
2023-07-01T04:00:00Z,BBU,17.3,103,Market On Open,Filled,1781.9, 
2023-07-01T04:00:00Z,FBRT,14.05,83,Market On Open,Filled,1166.15, 
2023-07-01T04:00:00Z,BZH,28.32,-47,Market On Open,Filled,-1331.04, 
2023-07-01T04:00:00Z,BRSP,6.73,54,Market On Open,Filled,363.42, 
2023-07-01T04:00:00Z,CRMT,99.59,77,Market On Open,Filled,7668.43, 
2023-07-01T04:00:00Z,CYH,4.4,-226,Market On Open,Filled,-994.4, 
2023-07-01T04:00:00Z,MERC,8.05,963,Market On Open,Filled,7752.15, 
2023-07-01T04:00:00Z,QRTEA,1,7850,Market On Open,Filled,7850, 
2023-07-01T04:00:00Z,OPY,40.4,193,Market On Open,Filled,7797.2, 
2023-07-01T04:00:00Z,CYD,10.5,740,Market On Open,Filled,7770, 
2023-07-01T04:00:00Z,NUVB,1.78,4341,Market On Open,Filled,7726.98, 
2023-08-01T04:00:00Z,OPEN,4.99,-1933,Market On Open,Filled,-9645.67,Liquidated 
2023-08-01T04:00:00Z,PFSI,75.41,-110,Market On Open,Filled,-8295.1,Liquidated 
2023-08-01T04:00:00Z,MERC,8.85,-963,Market On Open,Filled,-8522.55,Liquidated 
2023-08-01T04:00:00Z,HE,38.28,-214,Market On Open,Filled,-8191.92,Liquidated 
2023-08-01T04:00:00Z,BFH,41.45,-45,Market On Open,Filled,-1865.25, 
2023-08-01T04:00:00Z,ENVA,54.66,6,Market On Open,Filled,327.96, 
2023-08-01T04:00:00Z,TWO,13.5,67,Market On Open,Filled,904.5, 
2023-08-01T04:00:00Z,BBU,17.22,40,Market On Open,Filled,688.8, 
2023-08-01T04:00:00Z,FBRT,14.61,39,Market On Open,Filled,569.79, 
2023-08-01T04:00:00Z,BZH,33.72,-25,Market On Open,Filled,-843, 
2023-08-01T04:00:00Z,COMM,4.5,1866,Market On Open,Filled,8397, 
2023-08-01T04:00:00Z,CRMT,117.84,-7,Market On Open,Filled,-824.88, 
2023-08-01T04:00:00Z,CYH,4.39,147,Market On Open,Filled,645.33, 
2023-08-01T04:00:00Z,QRTEA,1.03,385,Market On Open,Filled,396.55, 
2023-08-01T04:00:00Z,TPC,8.45,994,Market On Open,Filled,8399.3, 
2023-08-01T04:00:00Z,VHI,15.34,547,Market On Open,Filled,8390.98, 
2023-08-01T04:00:00Z,CYD,10.63,51,Market On Open,Filled,542.13, 
2023-08-01T04:00:00Z,NUVB,1.83,224,Market On Open,Filled,409.92, 
2023-08-01T04:00:00Z,OPY,38.2,27,Market On Open,Filled,1031.4, 
2023-08-01T04:00:00Z,LSEA,10.09,851,Market On Open,Filled,8586.59, 
2023-09-01T04:00:00Z,LSEA,9.74,-851,Market On Open,Filled,-8288.74,Liquidated 
2023-09-01T04:00:00Z,VHI,13.34,-547,Market On Open,Filled,-7296.98,Liquidated 
2023-09-01T04:00:00Z,QRTEA,0.77,-8235,Market On Open,Filled,-6340.95,Liquidated 
2023-09-01T04:00:00Z,NUVB,1.66,-4565,Market On Open,Filled,-7577.9,Liquidated 
2023-09-01T04:00:00Z,JEF,35.93,-17,Market On Open,Filled,-610.81, 
2023-09-01T04:00:00Z,PFSI,72.27,108,Market On Open,Filled,7805.16, 
2023-09-01T04:00:00Z,OPEN,4.01,1988,Market On Open,Filled,7971.88, 
2023-09-01T04:00:00Z,HE,13.94,553,Market On Open,Filled,7708.82, 
2023-09-01T04:00:00Z,TWO,13.83,-63,Market On Open,Filled,-871.29, 
2023-09-01T04:00:00Z,FBRT,14.27,-39,Market On Open,Filled,-556.53, 
